rede;barra;vnom_kv;utm_x;utm_y;rede_id;barra_id;
CAI  0106;B_1115;1.38E+001;-466295573;-235227765;3265;1230;
CAI  0106;B_1114;1.38E+001;-466295688;-235229279;3265;1231;
CAI  0106;B_1113;1.38E+001;-466295690;-235229299;3265;1232;
CAI  0106;B_1112;1.38E+001;-466301855;-235228964;3265;1233;
CAI  0106;B_1111;1.38E+001;-466299020;-235229264;3265;1234;
CAI  0106;B_1110;1.38E+001;-466296086;-235229656;3265;1235;
CAI  0106;B_1109;1.38E+001;-466295962;-235171036;3265;1236;
CAI  0106;B_1108;1.38E+001;-466297199;-235177317;3265;1237;
CAI  0106;B_1107;1.38E+001;-466297292;-235177314;3265;1238;
CAI  0106;B_1106;1.38E+001;-466296363;-235174234;3265;1239;
CAI  0106;B_1105;1.38E+001;-466297250;-235177441;3265;1240;
CAI  0106;B_1104;1.38E+001;-466297432;-235177483;3265;1241;
CAI  0106;B_1103;1.38E+001;-466293750;-235207944;3265;1242;
CAI  0106;B_1102;1.38E+001;-466297822;-235202827;3265;1243;
CAI  0106;B_1101;1.38E+001;-466297912;-235202906;3265;1244;
CAI  0106;B_1100;1.38E+001;-466298126;-235202029;3265;1245;
CAI  0106;B_1099;1.38E+001;-466298393;-235202270;3265;1246;
CAI  0106;B_1098;1.38E+001;-466298424;-235196048;3265;1247;
CAI  0106;B_1097;1.38E+001;-466298513;-235196127;3265;1248;
CAI  0106;B_1096;1.38E+001;-466298807;-235196125;3265;1249;
CAI  0106;B_1095;1.38E+001;-466299101;-235196122;3265;1250;
CAI  0106;B_1094;1.38E+001;-466299454;-235200904;3265;1251;
CAI  0106;B_1093;1.38E+001;-466299359;-235201175;3265;1252;
CAI  0106;B_1092;1.38E+001;-466303172;-235217572;3265;1253;
CAI  0106;B_1091;1.38E+001;-466296457;-235219990;3265;1254;
CAI  0106;B_1090;1.38E+001;-466297728;-235219796;3265;1255;
CAI  0106;B_1089;1.38E+001;-466300366;-235219317;3265;1256;
CAI  0106;B_1088;1.38E+001;-466300434;-235217962;3265;1257;
CAI  0106;B_1087;1.38E+001;-466300801;-235174977;3265;1258;
CAI  0106;B_1086;1.38E+001;-466300423;-235172504;3265;1259;
CAI  0106;B_1085;1.38E+001;-466300998;-235221315;3265;1260;
CAI  0106;B_1084;1.38E+001;-466301101;-235221856;3265;1261;
CAI  0106;B_1083;1.38E+001;-466300957;-235219581;3265;1262;
CAI  0106;B_1082;1.38E+001;-466301176;-235221475;3265;1263;
CAI  0106;B_1081;1.38E+001;-466301280;-235222016;3265;1264;
CAI  0106;B_1080;1.38E+001;-466301096;-235222854;3265;1265;
CAI  0106;B_1079;1.38E+001;-466302980;-235177812;3265;1266;
CAI  0106;B_1078;1.38E+001;-466300805;-235174998;3265;1267;
CAI  0106;B_1077;1.38E+001;-466301388;-235222827;3265;1268;
CAI  0106;B_1076;1.38E+001;-466301388;-235222827;3265;1269;
CAI  0106;B_1075;1.38E+001;-466301642;-235224341;3265;1270;
CAI  0106;B_1074;1.38E+001;-466301703;-235224700;3265;1271;
CAI  0106;B_1073;1.38E+001;-466301705;-235224721;3265;1272;
CAI  0106;B_1072;1.38E+001;-466301820;-235226074;3265;1273;
CAI  0106;B_1071;1.38E+001;-466302241;-235228418;3265;1274;
CAI  0106;B_1070;1.38E+001;-466303161;-235180585;3265;1275;
CAI  0106;B_1069;1.38E+001;-466304692;-235204019;3265;1276;
CAI  0106;B_1068;1.38E+001;-466304282;-235203292;3265;1277;
CAI  0106;B_1067;1.38E+001;-466303441;-235180556;3265;1278;
CAI  0106;B_1066;1.38E+001;-466303820;-235205554;3265;1279;
CAI  0106;B_1065;1.38E+001;-466303755;-235207539;3265;1280;
CAI  0106;B_1064;1.38E+001;-466304208;-235210352;3265;1281;
CAI  0106;B_1063;1.38E+001;-466304699;-235204023;3265;1282;
CAI  0106;B_1062;1.38E+001;-466304682;-235204010;3265;1283;
CAI  0106;B_1061;1.38E+001;-466304901;-235184573;3265;1284;
CAI  0106;B_1060;1.38E+001;-466304462;-235184681;3265;1285;
CAI  0106;B_1059;1.38E+001;-466304744;-235184333;3265;1286;
CAI  0106;B_1058;1.38E+001;-466304834;-235184406;3265;1287;
CAI  0106;B_1057;1.38E+001;-466305383;-235215129;3265;1288;
CAI  0106;B_1056;1.38E+001;-466305375;-235215148;3265;1289;
CAI  0106;B_1055;1.38E+001;-466305611;-235215829;3265;1290;
CAI  0106;B_1054;1.38E+001;-466305605;-235215812;3265;1291;
CAI  0106;B_1053;1.38E+001;-466304788;-235212829;3265;1292;
CAI  0106;B_1052;1.38E+001;-466305398;-235215098;3265;1293;
CAI  0106;B_1051;1.38E+001;-466305909;-235217272;3265;1294;
CAI  0106;B_1050;1.38E+001;-466305967;-235204990;3265;1295;
CAI  0106;B_1049;1.38E+001;-466306128;-235217992;3265;1296;
CAI  0106;B_1048;1.38E+001;-466306128;-235218012;3265;1297;
CAI  0106;B_1047;1.38E+001;-466306040;-235218002;3265;1298;
CAI  0106;B_1046;1.38E+001;-466306055;-235218017;3265;1299;
CAI  0106;B_1045;1.38E+001;-466306129;-235218083;3265;1300;
CAI  0106;B_1044;1.38E+001;-466306334;-235218893;3265;1301;
CAI  0106;B_1043;1.38E+001;-466306355;-235219804;3265;1302;
CAI  0106;B_1042;1.38E+001;-466306445;-235219885;3265;1303;
CAI  0106;B_1041;1.38E+001;-466306721;-235222122;3265;1304;
CAI  0106;B_1040;1.38E+001;-466307715;-235226834;3265;1305;
CAI  0106;B_1039;1.38E+001;-466308743;-235231510;3265;1306;
CAI  0106;B_1038;1.38E+001;-466308116;-235228356;3265;1307;
CAI  0106;B_1037;1.38E+001;-466307392;-235225202;3265;1308;
CAI  0106;B_1036;1.38E+001;-466307805;-235226915;3265;1309;
CAI  0106;B_1035;1.38E+001;-466308012;-235227816;3265;1310;
CAI  0106;B_1034;1.38E+001;-466307955;-235204888;3265;1311;
CAI  0106;B_1033;1.38E+001;-466308104;-235194773;3265;1312;
CAI  0106;B_1032;1.38E+001;-466308430;-235205425;3265;1313;
CAI  0106;B_1031;1.38E+001;-466308520;-235205504;3265;1314;
CAI  0106;B_1030;1.38E+001;-466308193;-235194852;3265;1315;
CAI  0106;B_1029;1.38E+001;-466304158;-235184694;3265;1316;
CAI  0106;B_1028;1.38E+001;-466308405;-235185240;3265;1317;
CAI  0106;B_1027;1.38E+001;-466308592;-235185129;3265;1318;
CAI  0106;B_1026;1.38E+001;-466308482;-235194489;3265;1319;
CAI  0106;B_1025;1.38E+001;-466308934;-235196522;3265;1320;
CAI  0106;B_1024;1.38E+001;-466308938;-235196542;3265;1321;
CAI  0106;B_1023;1.38E+001;-466310909;-235201269;3265;1322;
CAI  0106;B_1022;1.38E+001;-466310812;-235202706;3265;1323;
CAI  0106;B_1021;1.38E+001;-466309125;-235204369;3265;1324;
CAI  0106;B_1020;1.38E+001;-466309690;-235204819;3265;1325;
CAI  0106;B_1019;1.38E+001;-466309421;-235204710;3265;1326;
CAI  0106;B_1018;1.38E+001;-466309688;-235204950;3265;1327;
CAI  0106;B_1017;1.38E+001;-466319376;-235196452;3265;1328;
CAI  0106;B_1016;1.38E+001;-466315957;-235197120;3265;1329;
CAI  0106;B_1015;1.38E+001;-466308948;-235196550;3265;1330;
CAI  0106;B_1014;1.38E+001;-466311080;-235198706;3265;1331;
CAI  0106;B_1013;1.38E+001;-466312065;-235198343;3265;1332;
CAI  0106;B_1012;1.38E+001;-466312154;-235198424;3265;1333;
CAI  0106;B_1011;1.38E+001;-466333446;-235223150;3265;1334;
CAI  0106;B_1010;1.38E+001;-466331401;-235225960;3265;1335;
CAI  0106;B_1009;1.38E+001;-466328183;-235228270;3265;1336;
CAI  0106;B_1008;1.38E+001;-466325180;-235230254;3265;1337;
CAI  0106;B_1007;1.38E+001;-466322170;-235232363;3265;1338;
CAI  0106;B_1006;1.38E+001;-466319453;-235234377;3265;1339;
CAI  0106;B_1005;1.38E+001;-466316830;-235236121;3265;1340;
CAI  0106;B_1004;1.38E+001;-466314613;-235237668;3265;1341;
CAI  0106;B_1003;1.38E+001;-466314597;-235237679;3265;1342;
CAI  0106;B_1002;1.38E+001;-466317615;-235235490;3265;1343;
CAI  0106;B_1001;1.38E+001;-466317705;-235235570;3265;1344;
CAI  0106;B_1000;1.38E+001;-466322408;-235196059;3265;1345;
CAI  0106;B_999;1.38E+001;-466326218;-235195721;3265;1346;
CAI  0106;B_998;1.38E+001;-466330332;-235195434;3265;1347;
CAI  0106;B_997;1.38E+001;-466328179;-235195547;3265;1348;
CAI  0106;B_996;1.38E+001;-466331321;-235195644;3265;1349;
CAI  0106;B_995;1.38E+001;-466331343;-235195333;3265;1350;
CAI  0106;B_994;1.38E+001;-466334416;-235195120;3265;1351;
CAI  0106;B_993;1.38E+001;-466334588;-235221814;3265;1352;
CAI  0106;B_992;1.38E+001;-466334825;-235222161;3265;1353;
CAI  0106;B_991;1.38E+001;-466348180;-235212883;3265;1354;
CAI  0106;B_990;1.38E+001;-466343472;-235216167;3265;1355;
CAI  0106;B_989;1.38E+001;-466341062;-235217869;3265;1356;
CAI  0106;B_988;1.38E+001;-466338487;-235219675;3265;1357;
CAI  0106;B_987;1.38E+001;-466336076;-235221377;3265;1358;
CAI  0106;B_986;1.38E+001;-466337761;-235194946;3265;1359;
CAI  0106;B_985;1.38E+001;-466337909;-235194931;3265;1360;
CAI  0106;B_984;1.38E+001;-466341540;-235194568;3265;1361;
CAI  0106;B_983;1.38E+001;-466345140;-235194208;3265;1362;
CAI  0106;B_982;1.38E+001;-466347021;-235194159;3265;1363;
CAI  0106;B_981;1.38E+001;-466345359;-235214316;3265;1364;
CAI  0106;B_980;1.38E+001;-466345625;-235214656;3265;1365;
CAI  0106;B_979;1.38E+001;-466347005;-235213112;3265;1366;
CAI  0106;B_978;1.38E+001;-466347280;-235213543;3265;1367;
CAI  0106;B_977;1.38E+001;-466356409;-235207102;3265;1368;
CAI  0106;B_976;1.38E+001;-466353901;-235208837;3265;1369;
CAI  0106;B_975;1.38E+001;-466351732;-235210417;3265;1370;
CAI  0106;B_974;1.38E+001;-466348894;-235194123;3265;1371;
CAI  0106;B_973;1.38E+001;-466359812;-235197554;3265;1372;
CAI  0106;B_972;1.38E+001;-466358134;-235196579;3265;1373;
CAI  0106;B_971;1.38E+001;-466356363;-235195785;3265;1374;
CAI  0106;B_970;1.38E+001;-466354280;-235194945;3265;1375;
CAI  0106;B_969;1.38E+001;-466354101;-235194898;3265;1376;
CAI  0106;B_968;1.38E+001;-466352873;-235194572;3265;1377;
CAI  0106;B_967;1.38E+001;-466352730;-235194534;3265;1378;
CAI  0106;B_966;1.38E+001;-466354738;-235194752;3265;1379;
CAI  0106;B_965;1.38E+001;-466354917;-235194914;3265;1380;
CAI  0106;B_964;1.38E+001;-466354787;-235195079;3265;1381;
CAI  0106;B_963;1.38E+001;-466356457;-235207070;3265;1382;
CAI  0106;B_962;1.38E+001;-466356440;-235207081;3265;1383;
CAI  0106;B_961;1.38E+001;-466361575;-235199610;3265;1384;
CAI  0106;B_960;1.38E+001;-466361665;-235199720;3265;1385;
CAI  0106;B_959;1.38E+001;-466362305;-235200147;3265;1386;
CAI  0106;B_914;1.38E+001;-466391351;-235230342;3265;1431;
CAI  0106;B_913;1.38E+001;-466388848;-235229118;3265;1432;
CAI  0106;B_912;1.38E+001;-466386601;-235228021;3265;1433;
CAI  0106;B_911;1.38E+001;-466385850;-235227654;3265;1434;
CAI  0106;B_910;1.38E+001;-466386172;-235244423;3265;1435;
CAI  0106;B_909;1.38E+001;-466386126;-235243790;3265;1436;
CAI  0106;B_908;1.38E+001;-466388594;-235217767;3265;1437;
CAI  0106;B_907;1.38E+001;-466388683;-235217848;3265;1438;
CAI  0106;B_906;1.38E+001;-466390936;-235241574;3265;1439;
CAI  0106;B_905;1.38E+001;-466386561;-235244148;3265;1440;
CAI  0106;B_904;1.38E+001;-466387432;-235243325;3265;1441;
CAI  0106;B_903;1.38E+001;-466390457;-235218731;3265;1442;
CAI  0106;B_902;1.38E+001;-466393557;-235215990;3265;1443;
CAI  0106;B_901;1.38E+001;-466391316;-235216917;3265;1444;
CAI  0106;B_900;1.38E+001;-466390933;-235217643;3265;1445;
CAI  0106;B_899;1.38E+001;-466385134;-235204934;3265;1446;
CAI  0106;B_898;1.38E+001;-466388308;-235203449;3265;1447;
CAI  0106;B_897;1.38E+001;-466390812;-235202383;3265;1448;
CAI  0106;B_896;1.38E+001;-466392775;-235239839;3265;1449;
CAI  0106;B_895;1.38E+001;-466389463;-235241318;3265;1450;
CAI  0106;B_894;1.38E+001;-466389708;-235241098;3265;1451;
CAI  0106;B_893;1.38E+001;-466390700;-235240202;3265;1452;
CAI  0106;B_892;1.38E+001;-466391501;-235239484;3265;1453;
CAI  0106;B_891;1.38E+001;-466390830;-235202374;3265;1454;
CAI  0106;B_890;1.38E+001;-466392755;-235202515;3265;1455;
CAI  0106;B_889;1.38E+001;-466393221;-235218893;3265;1456;
CAI  0106;B_888;1.38E+001;-466393201;-235218884;3265;1457;
CAI  0106;B_887;1.38E+001;-466395843;-235235565;3265;1458;
CAI  0106;B_886;1.38E+001;-466394788;-235236474;3265;1459;
CAI  0106;B_885;1.38E+001;-466394775;-235236486;3265;1460;
CAI  0106;B_884;1.38E+001;-466393646;-235237579;3265;1461;
CAI  0106;B_883;1.38E+001;-466393640;-235237584;3265;1462;
CAI  0106;B_882;1.38E+001;-466392215;-235238842;3265;1463;
CAI  0106;B_881;1.38E+001;-466394366;-235231815;3265;1464;
CAI  0106;B_880;1.38E+001;-466396974;-235233058;3265;1465;
CAI  0106;B_879;1.38E+001;-466397438;-235233279;3265;1466;
CAI  0106;B_878;1.38E+001;-466394598;-235219429;3265;1467;
CAI  0106;B_877;1.38E+001;-466394776;-235219590;3265;1468;
CAI  0106;B_876;1.38E+001;-466391813;-235204098;3265;1469;
CAI  0106;B_875;1.38E+001;-466392980;-235206504;3265;1470;
CAI  0106;B_874;1.38E+001;-466394194;-235209193;3265;1471;
CAI  0106;B_873;1.38E+001;-466395009;-235211867;3265;1472;
CAI  0106;B_872;1.38E+001;-466397250;-235215158;3265;1473;
CAI  0106;B_871;1.38E+001;-466395216;-235215521;3265;1474;
CAI  0106;B_826;1.38E+001;-466402834;-235236037;3265;1519;
CAI  0106;B_825;1.38E+001;-466402815;-235236029;3265;1520;
CAI  0106;B_824;1.38E+001;-466401272;-235214284;3265;1521;
CAI  0106;B_823;1.38E+001;-466402951;-235244220;3265;1522;
CAI  0106;B_822;1.38E+001;-466403046;-235244077;3265;1523;
CAI  0106;B_821;1.38E+001;-466404058;-235212759;3265;1524;
CAI  0106;B_820;1.38E+001;-466403946;-235212847;3265;1525;
CAI  0106;B_819;1.38E+001;-466403826;-235212939;3265;1526;
CAI  0106;B_818;1.38E+001;-466405082;-235245127;3265;1527;
CAI  0106;B_817;1.38E+001;-466405755;-235236829;3265;1528;
CAI  0106;B_816;1.38E+001;-466401834;-235243897;3265;1529;
CAI  0106;B_815;1.38E+001;-466403273;-235241352;3265;1530;
CAI  0106;B_814;1.38E+001;-466404904;-235238627;3265;1531;
CAI  0106;B_813;1.38E+001;-466405572;-235237266;3265;1532;
CAI  0106;B_812;1.38E+001;-466405966;-235237442;3265;1533;
CAI  0106;B_811;1.38E+001;-466405311;-235221864;3265;1534;
CAI  0106;B_810;1.38E+001;-466406247;-235220272;3265;1535;
CAI  0106;B_809;1.38E+001;-466406849;-235246170;3265;1536;
CAI  0106;B_808;1.38E+001;-466406954;-235246010;3265;1537;
CAI  0106;B_807;1.38E+001;-466406499;-235219840;3265;1538;
CAI  0106;B_806;1.38E+001;-466406687;-235219183;3265;1539;
CAI  0106;B_805;1.38E+001;-466407147;-235220624;3265;1540;
CAI  0106;B_804;1.38E+001;-466406998;-235220570;3265;1541;
CAI  0106;B_803;1.38E+001;-466407387;-235220260;3265;1542;
CAI  0106;B_802;1.38E+001;-466407176;-235220183;3265;1543;
CAI  0106;B_801;1.38E+001;-466407301;-235233825;3265;1544;
CAI  0106;B_800;1.38E+001;-466408011;-235246356;3265;1545;
CAI  0106;B_799;1.38E+001;-466407938;-235246450;3265;1546;
CAI  0106;B_798;1.38E+001;-466406786;-235219238;3265;1547;
CAI  0106;B_797;1.38E+001;-466407208;-235217490;3265;1548;
CAI  0106;B_796;1.38E+001;-466410969;-235239861;3265;1549;
CAI  0106;B_795;1.38E+001;-466408144;-235238512;3265;1550;
CAI  0106;B_794;1.38E+001;-466408233;-235238592;3265;1551;
CAI  0106;B_793;1.38E+001;-466402666;-235214112;3265;1552;
CAI  0106;B_792;1.38E+001;-466404300;-235214067;3265;1553;
CAI  0106;B_791;1.38E+001;-466406688;-235214891;3265;1554;
CAI  0106;B_790;1.38E+001;-466410900;-235216711;3265;1555;
CAI  0106;B_789;1.38E+001;-466410112;-235216358;3265;1556;
CAI  0106;B_788;1.38E+001;-466408141;-235215385;3265;1557;
CAI  0106;B_787;1.38E+001;-466407588;-235217704;3265;1558;
CAI  0106;B_786;1.38E+001;-466407959;-235217068;3265;1559;
CAI  0106;B_785;1.38E+001;-466408459;-235216223;3265;1560;
CAI  0106;B_784;1.38E+001;-466408470;-235216206;3265;1561;
CAI  0106;B_783;1.38E+001;-466409551;-235226387;3265;1562;
CAI  0106;B_738;1.38E+001;-466419733;-235244291;3265;1607;
CAI  0106;B_737;1.38E+001;-466418109;-235243511;3265;1608;
CAI  0106;B_736;1.38E+001;-466416726;-235242846;3265;1609;
CAI  0106;B_735;1.38E+001;-466416708;-235242837;3265;1610;
CAI  0106;B_734;1.38E+001;-466416386;-235217590;3265;1611;
CAI  0106;B_733;1.38E+001;-466416376;-235217608;3265;1612;
CAI  0106;B_732;1.38E+001;-466417413;-235236509;3265;1613;
CAI  0106;B_731;1.38E+001;-466419226;-235212352;3265;1614;
CAI  0106;B_730;1.38E+001;-466418651;-235213443;3265;1615;
CAI  0106;B_729;1.38E+001;-466418078;-235214533;3265;1616;
CAI  0106;B_728;1.38E+001;-466417440;-235216223;3265;1617;
CAI  0106;B_727;1.38E+001;-466417286;-235216179;3265;1618;
CAI  0106;B_726;1.38E+001;-466417130;-235216063;3265;1619;
CAI  0106;B_725;1.38E+001;-466417637;-235237960;3265;1620;
CAI  0106;B_724;1.38E+001;-466417726;-235238040;3265;1621;
CAI  0106;B_723;1.38E+001;-466419942;-235211468;3265;1622;
CAI  0106;B_722;1.38E+001;-466419798;-235211356;3265;1623;
CAI  0106;B_721;1.38E+001;-466420134;-235220758;3265;1624;
CAI  0106;B_720;1.38E+001;-466428722;-235224469;3265;1625;
CAI  0106;B_719;1.38E+001;-466423799;-235222354;3265;1626;
CAI  0106;B_718;1.38E+001;-466420175;-235220775;3265;1627;
CAI  0106;B_717;1.38E+001;-466420155;-235220767;3265;1628;
CAI  0106;B_716;1.38E+001;-466420295;-235231250;3265;1629;
CAI  0106;B_715;1.38E+001;-466420384;-235231329;3265;1630;
CAI  0106;B_714;1.38E+001;-466423842;-235210072;3265;1631;
CAI  0106;B_713;1.38E+001;-466421008;-235210554;3265;1632;
CAI  0106;B_712;1.38E+001;-466421446;-235245054;3265;1633;
CAI  0106;B_711;1.38E+001;-466421534;-235245134;3265;1634;
CAI  0106;B_710;1.38E+001;-466421642;-235221392;3265;1635;
CAI  0106;B_709;1.38E+001;-466421730;-235221473;3265;1636;
CAI  0106;B_708;1.38E+001;-466422659;-235255968;3265;1637;
CAI  0106;B_707;1.38E+001;-466423280;-235253458;3265;1638;
CAI  0106;B_706;1.38E+001;-466422748;-235256048;3265;1639;
CAI  0106;B_705;1.38E+001;-466423401;-235253513;3265;1640;
CAI  0106;B_704;1.38E+001;-466424553;-235242854;3265;1641;
CAI  0106;B_703;1.38E+001;-466424144;-235250164;3265;1642;
CAI  0106;B_702;1.38E+001;-466424700;-235248100;3265;1643;
CAI  0106;B_701;1.38E+001;-466424976;-235246181;3265;1644;
CAI  0106;B_700;1.38E+001;-466424705;-235248081;3265;1645;
CAI  0106;B_699;1.38E+001;-466431584;-235249904;3265;1646;
CAI  0106;B_698;1.38E+001;-466428430;-235248402;3265;1647;
CAI  0106;B_697;1.38E+001;-466426691;-235247547;3265;1648;
CAI  0106;B_696;1.38E+001;-466425376;-235246900;3265;1649;
CAI  0106;B_695;1.38E+001;-466424884;-235246634;3265;1650;
CAI  0106;B_650;1.38E+001;-466434788;-235227177;3265;1695;
CAI  0106;B_649;1.38E+001;-466432963;-235226391;3265;1696;
CAI  0106;B_648;1.38E+001;-466433701;-235237438;3265;1697;
CAI  0106;B_647;1.38E+001;-466433861;-235237666;3265;1698;
CAI  0106;B_646;1.38E+001;-466435169;-235238136;3265;1699;
CAI  0106;B_645;1.38E+001;-466435240;-235238284;3265;1700;
CAI  0106;B_644;1.38E+001;-466439549;-235229238;3265;1701;
CAI  0106;B_643;1.38E+001;-466437855;-235228483;3265;1702;
CAI  0106;B_642;1.38E+001;-466436401;-235227865;3265;1703;
CAI  0106;B_641;1.38E+001;-466437374;-235240448;3265;1704;
CAI  0106;B_640;1.38E+001;-466437462;-235240245;3265;1705;
CAI  0106;B_639;1.38E+001;-466437604;-235239342;3265;1706;
CAI  0106;B_638;1.38E+001;-466437897;-235213364;3265;1707;
CAI  0106;B_637;1.38E+001;-466437986;-235213445;3265;1708;
CAI  0106;B_636;1.38E+001;-466439834;-235214029;3265;1709;
CAI  0106;B_635;1.38E+001;-466441041;-235214948;3265;1710;
CAI  0106;B_634;1.38E+001;-466439744;-235214114;3265;1711;
CAI  0106;B_633;1.38E+001;-466441651;-235214959;3265;1712;
CAI  0106;B_632;1.38E+001;-466441496;-235215134;3265;1713;
CAI  0106;B_631;1.38E+001;-466442105;-235237897;3265;1714;
CAI  0106;B_630;1.38E+001;-466443451;-235234708;3265;1715;
CAI  0106;B_629;1.38E+001;-466444397;-235216275;3265;1716;
CAI  0106;B_628;1.38E+001;-466444486;-235216356;3265;1717;
CAI  0106;B_627;1.38E+001;-466443540;-235234788;3265;1718;
CAI  0106;B_626;1.38E+001;-466445073;-235232063;3265;1719;
CAI  0106;B_625;1.38E+001;-466445208;-235231806;3265;1720;
CAI  0106;B_624;1.38E+001;-466445263;-235231699;3265;1721;
CAI  0106;B_623;1.38E+001;-466448520;-235225795;3265;1722;
CAI  0106;B_622;1.38E+001;-466446798;-235229064;3265;1723;
CAI  0106;B_621;1.38E+001;-466445934;-235230518;3265;1724;
CAI  0106;B_620;1.38E+001;-466445851;-235216511;3265;1725;
CAI  0106;B_619;1.38E+001;-466445849;-235216967;3265;1726;
CAI  0106;B_618;1.38E+001;-466451466;-235234252;3265;1727;
CAI  0106;B_617;1.38E+001;-466448315;-235232931;3265;1728;
CAI  0106;B_616;1.38E+001;-466446937;-235232314;3265;1729;
CAI  0106;B_615;1.38E+001;-466447378;-235227622;3265;1730;
CAI  0106;B_614;1.38E+001;-466447467;-235227702;3265;1731;
CAI  0106;B_613;1.38E+001;-466450493;-235219002;3265;1732;
CAI  0106;B_612;1.38E+001;-466447653;-235217761;3265;1733;
CAI  0106;B_611;1.38E+001;-466447633;-235217752;3265;1734;
CAI  0106;B_610;1.38E+001;-466449579;-235223536;3265;1735;
CAI  0106;B_609;1.38E+001;-466449668;-235223616;3265;1736;
CAI  0106;B_608;1.38E+001;-466449900;-235233556;3265;1737;
CAI  0106;B_607;1.38E+001;-466449988;-235233636;3265;1738;
CAI  0106;B_562;1.38E+001;-466462480;-235221659;3265;1783;
CAI  0106;B_561;1.38E+001;-466461248;-235223897;3265;1784;
CAI  0106;B_560;1.38E+001;-466461597;-235223199;3265;1785;
CAI  0106;B_559;1.38E+001;-466463213;-235220377;3265;1786;
CAI  0106;B_558;1.38E+001;-466461461;-235209800;3265;1787;
CAI  0106;B_557;1.38E+001;-466463918;-235210618;3265;1788;
CAI  0106;B_556;1.38E+001;-466462382;-235221811;3265;1789;
CAI  0106;B_555;1.38E+001;-466462762;-235221245;3265;1790;
CAI  0106;B_554;1.38E+001;-466463340;-235220491;3265;1791;
CAI  0106;B_553;1.38E+001;-466464375;-235218395;3265;1792;
CAI  0106;B_552;1.38E+001;-466464108;-235219219;3265;1793;
CAI  0106;B_551;1.38E+001;-466464488;-235218402;3265;1794;
CAI  0106;B_550;1.38E+001;-466463812;-235210814;3265;1795;
CAI  0106;B_549;1.38E+001;-466472230;-235228659;3265;1796;
CAI  0106;B_548;1.38E+001;-466471053;-235228115;3265;1797;
CAI  0106;B_547;1.38E+001;-466467728;-235226841;3265;1798;
CAI  0106;B_546;1.38E+001;-466467703;-235226709;3265;1799;
CAI  0106;B_545;1.38E+001;-466466117;-235215404;3265;1800;
CAI  0106;B_544;1.38E+001;-466466269;-235211881;3265;1801;
CAI  0106;B_543;1.38E+001;-466469901;-235213504;3265;1802;
CAI  0106;B_542;1.38E+001;-466468533;-235212850;3265;1803;
CAI  0106;B_541;1.38E+001;-466467745;-235212498;3265;1804;
CAI  0106;B_540;1.38E+001;-466469100;-235211204;3265;1805;
CAI  0106;B_539;1.38E+001;-466469374;-235210250;3265;1806;
CAI  0106;B_538;1.38E+001;-466468133;-235212133;3265;1807;
CAI  0106;B_537;1.38E+001;-466468617;-235211272;3265;1808;
CAI  0106;B_536;1.38E+001;-466468749;-235211047;3265;1809;
CAI  0106;B_535;1.38E+001;-466469205;-235210184;3265;1810;
CAI  0106;B_534;1.38E+001;-466469663;-235209317;3265;1811;
CAI  0106;B_533;1.38E+001;-466469950;-235208681;3265;1812;
CAI  0106;B_532;1.38E+001;-466470626;-235207070;3265;1813;
CAI  0106;B_531;1.38E+001;-466471137;-235206233;3265;1814;
