
SYMMETRICAL COMPONENT VOLTAGES BY BUS (for 3-phase buses)

Bus   Mag:   V1 (kV)    p.u.     V2 (kV)   %V2/V1    V0 (kV)    %V0/V1

3259     48,69          0    0,01196    0,02456 3,305E-009 6,788E-009
1171     7,485          0   0,005231    0,06989  0,004528    0,0605
1209     7,481          0   0,005301    0,07086  0,004695   0,06276
1198      7,48          0   0,005325    0,07119   0,00475    0,0635
2995     7,547          0   0,001857    0,02461 0,0008755    0,0116
2785     7,573          0   0,002167    0,02861  0,002257    0,0298
2848      7,57          0   0,002212    0,02923  0,002346   0,03098
2852     7,568          0   0,002245    0,02966  0,002408   0,03182
2329     7,585          0   0,001815    0,02393  0,001933   0,02548
2331     7,583          0   0,001838    0,02423  0,002005   0,02644
2319     7,586          0   0,001799    0,02371  0,001878   0,02476
963      7,497          0   0,005802    0,07739  0,005001    0,0667
975      7,487          0   0,005851    0,07815  0,005007   0,06687
1049     7,504          0   0,007029    0,09367  0,006293   0,08386
2043     7,535          0   0,004876    0,06471  0,003131   0,04155
45       7,519          0   0,004073    0,05418  0,001494   0,01987
585      7,485          0   0,003911    0,05226 0,0009509    0,0127
1172     7,485          0   0,005235    0,06994  0,004529   0,06051
1197     7,479          0   0,005344    0,07146  0,004796   0,06412
2994     7,547          0   0,001857    0,02461 0,0008755    0,0116
2993     7,547          0   0,001866    0,02473 0,0008946   0,01185
2945     7,547          0   0,001859    0,02463 0,0008778   0,01163
2844     7,573          0   0,002166    0,02861  0,002257    0,0298
2784     7,573          0   0,002167    0,02861  0,002257    0,0298
2328     7,585          0   0,001815    0,02393  0,001933   0,02548
2333     7,583          0   0,001844    0,02432  0,002026   0,02672
962      7,497          0   0,005802    0,07739  0,005001    0,0667
976      7,487          0   0,005851    0,07815  0,005007   0,06687
968      7,486          0   0,005851    0,07816  0,005007   0,06688
1048     7,504          0   0,007094    0,09454  0,006368   0,08487
2042     7,535          0   0,004875     0,0647  0,003126   0,04149
2047     7,535          0   0,004876    0,06471  0,003131   0,04155
46       7,519          0   0,004073    0,05417  0,001493   0,01985
584      7,484          0    0,00391    0,05225 0,0009174   0,01226
1165     7,485          0   0,005237    0,06996  0,004529   0,06051
1196     7,478          0   0,005363    0,07172  0,004839   0,06471
3001     7,547          0   0,001857    0,02461 0,0008755    0,0116
3007     7,546          0   0,001879     0,0249 0,0009227   0,01223
2946     7,547          0   0,001859    0,02463  0,000878   0,01163
2843     7,573          0   0,002166    0,02861  0,002257    0,0298
2861     7,567          0   0,002264    0,02991  0,002444   0,03229
2332     7,583          0   0,001844    0,02432  0,002026   0,02672
2334     7,582          0   0,001852    0,02443  0,002051   0,02705
961      7,497          0   0,005802    0,07739  0,005001    0,0667
967      7,487          0   0,005851    0,07815  0,005007   0,06687
1061     7,503          0   0,007168    0,09553  0,006453   0,08601
2041     7,534          0   0,004875     0,0647  0,003122   0,04143
2046     7,535          0   0,004876    0,06471  0,003131   0,04155
47       7,518          0   0,004073    0,05417  0,001478   0,01966
627      7,482          0   0,003909    0,05224 0,0008696   0,01162
1164     7,485          0   0,005237    0,06996  0,004529   0,06051
1163     7,485          0   0,005237    0,06997  0,004529   0,06051
1195     7,477          0   0,005373    0,07185  0,004861   0,06501
3000     7,547          0   0,001857    0,02461 0,0008755    0,0116
3006     7,546          0   0,001879     0,0249 0,0009227   0,01223
2992     7,544          0   0,001898    0,02516 0,0009667   0,01281
2947     7,547          0   0,001861    0,02466 0,0008811   0,01167
2860     7,563          0          0          0         0         0
2850     7,567          0   0,002269    0,02999   0,00245   0,03237
2338     7,582          0   0,001858    0,02451  0,002069   0,02729
960      7,497          0   0,005802    0,07739  0,005001    0,0667
1060     7,503          0   0,007298    0,09727  0,006603     0,088
2040     7,534          0   0,004874    0,06469  0,003118   0,04138
2039     7,534          0   0,004875     0,0647  0,003122   0,04143
2045     7,535          0   0,004876    0,06471  0,003131   0,04155
48       7,518          0   0,004073    0,05417  0,001477   0,01964
626      7,481          0   0,003908    0,05224 0,0008489   0,01135
1194     7,476          0   0,005389    0,07208  0,004898   0,06552
3020     7,543          0    0,00191    0,02532  0,000993   0,01316
2948     7,547          0   0,001862    0,02467 0,0008829    0,0117
2868     7,565          0   0,002285    0,03021  0,002468   0,03262
2337     7,584          0          0          0         0         0
2336     7,578          0          0          0         0         0
2335     7,581          0   0,001861    0,02454  0,002077   0,02739
959      7,497          0   0,005802    0,07739  0,005001    0,0667
1063     7,503          0   0,007365    0,09817  0,006679   0,08902
2038     7,534          0   0,004873    0,06468  0,003111    0,0413
2044     7,535          0   0,004876    0,06471  0,003131   0,04155
49       7,518          0   0,004072    0,05417  0,001459   0,01941
625      7,481          0   0,003908    0,05224 0,0008379    0,0112
1211     7,475          0   0,005408    0,07234  0,004941    0,0661
2949     7,547          0   0,001863    0,02468 0,0008837   0,01171
2876     7,565          0   0,002292     0,0303  0,002475   0,03272
2340     7,581          0   0,001864    0,02459  0,002087   0,02753
958      7,497          0   0,005802    0,07739  0,005001    0,0667
1062     7,503          0   0,007365    0,09817  0,006679   0,08902
1059     7,503          0   0,007441    0,09918  0,006765   0,09017
2037     7,534          0   0,004873    0,06468  0,003109   0,04127
2049     7,535          0   0,004876    0,06471  0,003131   0,04155
50       7,518          0   0,004072    0,05417  0,001458   0,01939
637       7,48          0   0,003907    0,05223 0,0008045   0,01076
1213     7,473          0   0,005445    0,07286  0,005026   0,06725
3026     7,543          0   0,001921    0,02546  0,001016   0,01347
2957     7,547          0   0,001863    0,02469 0,0008844   0,01172
2875     7,563          0   0,002316    0,03062  0,002502   0,03308
2874     7,565          0    0,00229    0,03027  0,002473    0,0327
2339     7,581          0   0,001871    0,02468  0,002111   0,02785
2275     7,581          0   0,001866    0,02461  0,002088   0,02754
957      7,497          0   0,005802    0,07739  0,005001    0,0667
956      7,497          0   0,005802    0,07739  0,005001    0,0667
1058     7,502          0   0,007525     0,1003  0,006861   0,09145
2036     7,534          0   0,004873    0,06468  0,003109   0,04127
2035     7,533          0   0,004872    0,06467  0,003102   0,04118
2048     7,535          0   0,004876    0,06471  0,003131   0,04155
2051     7,535          0   0,004876    0,06471  0,003131   0,04155
51       7,518          0   0,004072    0,05416  0,001452   0,01931
639      7,479          0   0,003907    0,05223 0,0007895   0,01056
1212     7,473          0   0,005445    0,07286  0,005026   0,06725
1214     7,473          0   0,005457    0,07302  0,005053   0,06762
3025     7,541          0   0,001945     0,0258   0,00107   0,01419
3018     7,543          0   0,001921    0,02546  0,001016   0,01347
2956     7,545          0          0          0         0         0
2950     7,547          0   0,001863    0,02469 0,0008844   0,01172
2871     7,563          0   0,002324    0,03073   0,00251   0,03319
2873     7,565          0    0,00229    0,03027  0,002473    0,0327
2872     7,561          0          0          0         0         0
2359      7,58          0    0,00188    0,02481  0,002141   0,02825
1093     7,502          0   0,007561     0,1008  0,006902     0,092
2034     7,533          0   0,004871    0,06466  0,003098   0,04112
2050     7,535          0   0,004876    0,06471  0,003131   0,04155
52       7,518          0   0,004072    0,05416  0,001452   0,01931
28       7,516          0   0,004064    0,05407  0,001387   0,01845
638      7,481          0          0          0         0         0
636      7,478          0   0,003906    0,05223 0,0007566   0,01012
591      7,476          0          0          0         0         0
1217     7,472          0    0,00547    0,07321  0,005083   0,06803
3028      7,54          0   0,001965    0,02606  0,001113   0,01476
3019     7,543          0   0,001921    0,02546  0,001016   0,01347
2951     7,547          0   0,001863    0,02469 0,0008844   0,01172
2870     7,562          0   0,002337    0,03091  0,002526    0,0334
2370      7,58          0   0,001883    0,02484  0,002151   0,02838
2358      7,58          0    0,00188    0,02481  0,002141   0,02825
2357      7,58          0    0,00188     0,0248  0,002141   0,02825
2342     7,581          0   0,001867    0,02463  0,002089   0,02756
1092     7,502          0   0,007561     0,1008  0,006902     0,092
1090     7,502          0   0,007561     0,1008  0,006902     0,092
1089     7,502          0   0,007632     0,1017  0,006982   0,09307
2033     7,533          0    0,00487    0,06465  0,003093   0,04106
53       7,518          0   0,004072    0,05416  0,001452   0,01931
151      7,516          0   0,004063    0,05406  0,001385   0,01843
635      7,477          0   0,003905    0,05223 0,0007408  0,009908
592      7,478          0   0,003906    0,05223 0,0007566   0,01012
1216     7,472          0   0,005469    0,07319  0,005083   0,06803
1235     7,471          0   0,005496    0,07356  0,005138   0,06877
3027      7,54          0   0,001965    0,02606  0,001113   0,01476
3024     7,538          0   0,001991    0,02641   0,00117   0,01552
2869     7,562          0   0,002334    0,03087  0,002518   0,03329
2742      7,56          0   0,002375    0,03141  0,002586   0,03421
2369      7,58          0   0,001884    0,02486  0,002154   0,02842
2352      7,58          0    0,00188    0,02481  0,002141   0,02825
2269     7,581          0   0,001867    0,02463  0,002089   0,02756
2256     7,578          0          0          0         0         0
1091     7,502          0   0,007561     0,1008  0,006902     0,092
1088     7,502          0   0,007682     0,1024   0,00704   0,09384
2052     7,532          0   0,004869    0,06464  0,003086   0,04097
54       7,518          0   0,004072    0,05416  0,001452   0,01931
162      7,516          0   0,004063    0,05406  0,001385   0,01843
27       7,516          0   0,004063    0,05406  0,001384   0,01841
634      7,476          0   0,003904    0,05223 0,0007084  0,009476
593      7,477          0   0,003905    0,05223 0,0007408  0,009908
1220     7,472          0   0,005469    0,07319  0,005083   0,06803
1234     7,469          0   0,005538    0,07415  0,005226   0,06997
1232     7,471          0   0,005494    0,07354  0,005136   0,06874
3023     7,538          0   0,001997    0,02649  0,001182   0,01569
2867     7,562          0   0,002324    0,03073  0,002492   0,03296
2882      7,56          0   0,002375    0,03141  0,002586   0,03421
2880      7,56          0   0,002393    0,03166  0,002617   0,03461
2368      7,58          0   0,001886    0,02488  0,002159   0,02849
2349      7,58          0   0,001879    0,02479  0,002139   0,02822
2255     7,578          0          0          0         0         0
1087     7,502          0   0,007742     0,1032  0,007107   0,09474
2055     7,532          0   0,004869    0,06464  0,003086   0,04097
2062     7,532          0   0,004868    0,06463  0,003079   0,04088
55       7,518          0   0,004072    0,05416  0,001452   0,01931
161      7,516          0   0,004063    0,05406  0,001385   0,01843
154      7,516          0   0,004063    0,05406  0,001385   0,01843
141      7,515          0   0,004063    0,05407  0,001351   0,01797
633      7,475          0   0,003905    0,05224 0,0006853  0,009168
594      7,473          0          0          0         0         0
1233     7,468          0   0,005579    0,07471  0,005311   0,07112
3036     7,537          0   0,002003    0,02657  0,001195   0,01586
2866     7,562          0   0,002313    0,03059  0,002465    0,0326
2881      7,56          0   0,002375    0,03141  0,002586   0,03421
2653      7,56          0   0,002375    0,03141  0,002586   0,03421
2879     7,559          0   0,002393    0,03166  0,002617   0,03461
2877     7,559          0   0,002412    0,03191  0,002647   0,03501
2367     7,579          0   0,001887     0,0249  0,002164   0,02856
2354      7,58          0    0,00188    0,02481  0,002141   0,02825
2348      7,58          0   0,001878    0,02478  0,002138   0,02821
2254     7,578          0          0          0         0         0
1086     7,501          0   0,007844     0,1046  0,007223   0,09629
2071     7,532          0   0,004868    0,06463  0,003076   0,04085
56       7,518          0   0,004072    0,05416  0,001452   0,01931
160      7,516          0   0,004063    0,05406  0,001385   0,01843
142      7,515          0   0,004063    0,05407   0,00133    0,0177
632      7,474          0   0,003906    0,05225 0,0006708  0,008975
1224     7,471          0   0,005464    0,07314  0,005082   0,06803
1274     7,467          0   0,005589    0,07485  0,005332   0,07141
1230     7,471          0   0,005488    0,07346  0,005128   0,06865
