
-------------------
Convergence Report:
-------------------
"Bus.Node", "Error", "|V|","Vbase"
"1434.1"           ,    0.00000,  7.84092E+0003,  7.96743E+0003
"1434.2"           ,    0.00000,  7.83460E+0003,  7.96743E+0003
"1434.3"           ,    0.00000,  7.83848E+0003,  7.96743E+0003
"1732.1"           ,    0.00000,  7.83871E+0003,  7.96743E+0003
"1732.2"           ,    0.00000,  7.83183E+0003,  7.96743E+0003
"1732.3"           ,    0.00000,  7.83684E+0003,  7.96743E+0003
"3242.1"           ,    0.00000,  7.87291E+0003,  7.96743E+0003
"3242.2"           ,    0.00000,  7.86615E+0003,  7.96743E+0003
"3242.3"           ,    0.00000,  7.86914E+0003,  7.96743E+0003
"3242.4"           ,    0.00000,  2.79107E+0000,  7.96743E+0003
"3243.4"           ,    0.00000,  2.79112E+0000,  7.96743E+0003
"3244.1"           ,    0.00000,  7.87298E+0003,  7.96743E+0003
"3244.2"           ,    0.00000,  7.86621E+0003,  7.96743E+0003
"3244.3"           ,    0.00000,  7.86920E+0003,  7.96743E+0003
"3238.1"           ,    0.00000,  7.87298E+0003,  7.96743E+0003
"467.1"            ,    0.00000,  7.84747E+0003,  7.96743E+0003
"467.2"            ,    0.00000,  7.84229E+0003,  7.96743E+0003
"467.3"            ,    0.00000,  7.83671E+0003,  7.96743E+0003
"456.1"            ,    0.00000,  7.84763E+0003,  7.96743E+0003
"456.2"            ,    0.00000,  7.84246E+0003,  7.96743E+0003
"456.3"            ,    0.00000,  7.83687E+0003,  7.96743E+0003
"454.1"            ,    0.00000,  7.84763E+0003,  7.96743E+0003
"454.2"            ,    0.00000,  7.84246E+0003,  7.96743E+0003
"454.3"            ,    0.00000,  7.83687E+0003,  7.96743E+0003
"743.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"743.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"743.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"1648.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1648.2"           ,    0.00000,  7.83444E+0003,  7.96743E+0003
"1648.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1653.1"           ,    0.00000,  7.84028E+0003,  7.96743E+0003
"1653.2"           ,    0.00000,  7.83442E+0003,  7.96743E+0003
"1653.3"           ,    0.00000,  7.83806E+0003,  7.96743E+0003
"1515.1"           ,    0.00000,  7.84083E+0003,  7.96743E+0003
"1515.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1515.3"           ,    0.00000,  7.83850E+0003,  7.96743E+0003
"1515.4"           ,    0.00000,  3.10249E-0010,  7.96743E+0003
"1463.1"           ,    0.00000,  7.84088E+0003,  7.96743E+0003
"1463.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1463.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1463.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1423.1"           ,    0.00000,  7.84091E+0003,  7.96743E+0003
"1423.2"           ,    0.00000,  7.83460E+0003,  7.96743E+0003
"1423.3"           ,    0.00000,  7.83848E+0003,  7.96743E+0003
"1742.1"           ,    0.00000,  7.83864E+0003,  7.96743E+0003
"1742.2"           ,    0.00000,  7.83174E+0003,  7.96743E+0003
"1742.3"           ,    0.00000,  7.83678E+0003,  7.96743E+0003
"3246.1"           ,    0.00000,  7.87298E+0003,  7.96743E+0003
"3246.2"           ,    0.00000,  7.86621E+0003,  7.96743E+0003
"3246.3"           ,    0.00000,  7.86920E+0003,  7.96743E+0003
"3237.1"           ,    0.00000,  7.87298E+0003,  7.96743E+0003
"474.1"            ,    0.00000,  7.84649E+0003,  7.96743E+0003
"474.2"            ,    0.00000,  7.84131E+0003,  7.96743E+0003
"474.3"            ,    0.00000,  7.83573E+0003,  7.96743E+0003
"455.1"            ,    0.00000,  7.84763E+0003,  7.96743E+0003
"455.2"            ,    0.00000,  7.84246E+0003,  7.96743E+0003
"455.3"            ,    0.00000,  7.83687E+0003,  7.96743E+0003
"453.1"            ,    0.00000,  7.84763E+0003,  7.96743E+0003
"453.2"            ,    0.00000,  7.84246E+0003,  7.96743E+0003
"453.3"            ,    0.00000,  7.83687E+0003,  7.96743E+0003
"742.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"742.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"742.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"1647.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1647.2"           ,    0.00000,  7.83444E+0003,  7.96743E+0003
"1647.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1151.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1151.2"           ,    0.00000,  7.83444E+0003,  7.96743E+0003
"1151.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1151.4"           ,    0.00002,  1.08659E+0000,  7.96743E+0003
"1648.4"           ,    0.00002,  1.08659E+0000,  7.96743E+0003
"1642.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1642.2"           ,    0.00000,  7.83444E+0003,  7.96743E+0003
"1642.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1652.1"           ,    0.00000,  7.84028E+0003,  7.96743E+0003
"1652.2"           ,    0.00000,  7.83442E+0003,  7.96743E+0003
"1652.3"           ,    0.00000,  7.83806E+0003,  7.96743E+0003
"1658.1"           ,    0.00000,  7.84024E+0003,  7.96743E+0003
"1658.2"           ,    0.00000,  7.83442E+0003,  7.96743E+0003
"1658.3"           ,    0.00000,  7.83804E+0003,  7.96743E+0003
"1449.1"           ,    0.00000,  7.84088E+0003,  7.96743E+0003
"1449.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1449.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1449.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1453.1"           ,    0.00000,  7.84087E+0003,  7.96743E+0003
"1453.2"           ,    0.00000,  7.83456E+0003,  7.96743E+0003
"1453.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1453.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1424.1"           ,    0.00000,  7.84091E+0003,  7.96743E+0003
"1424.2"           ,    0.00000,  7.83460E+0003,  7.96743E+0003
"1424.3"           ,    0.00000,  7.83848E+0003,  7.96743E+0003
"1747.1"           ,    0.00000,  7.83862E+0003,  7.96743E+0003
"1747.2"           ,    0.00000,  7.83172E+0003,  7.96743E+0003
"1747.3"           ,    0.00000,  7.83677E+0003,  7.96743E+0003
"3245.1"           ,    0.00000,  7.87298E+0003,  7.96743E+0003
"3245.2"           ,    0.00000,  7.86621E+0003,  7.96743E+0003
"3245.3"           ,    0.00000,  7.86920E+0003,  7.96743E+0003
"3245.4"           ,    0.00001,  2.68855E+0000,  7.96743E+0003
"3246.4"           ,    0.00001,  2.68855E+0000,  7.96743E+0003
"475.1"            ,    0.00000,  7.84556E+0003,  7.96743E+0003
"475.2"            ,    0.00000,  7.84038E+0003,  7.96743E+0003
"475.3"            ,    0.00000,  7.83480E+0003,  7.96743E+0003
"465.1"            ,    0.00000,  7.84646E+0003,  7.96743E+0003
"465.2"            ,    0.00000,  7.84129E+0003,  7.96743E+0003
"465.3"            ,    0.00000,  7.83571E+0003,  7.96743E+0003
"464.1"            ,    0.00000,  7.84644E+0003,  7.96743E+0003
"464.2"            ,    0.00000,  7.84127E+0003,  7.96743E+0003
"464.3"            ,    0.00000,  7.83568E+0003,  7.96743E+0003
"462.1"            ,    0.00000,  7.84648E+0003,  7.96743E+0003
"462.2"            ,    0.00000,  7.84130E+0003,  7.96743E+0003
"462.3"            ,    0.00000,  7.83572E+0003,  7.96743E+0003
"741.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"741.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"741.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"1679.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1679.2"           ,    0.00000,  7.83444E+0003,  7.96743E+0003
"1679.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1640.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1640.2"           ,    0.00000,  7.83443E+0003,  7.96743E+0003
"1640.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1641.1"           ,    0.00000,  7.84028E+0003,  7.96743E+0003
"1641.2"           ,    0.00000,  7.83442E+0003,  7.96743E+0003
"1641.3"           ,    0.00000,  7.83806E+0003,  7.96743E+0003
"1652.4"           ,    0.00000,  8.70281E-0005,  7.96743E+0003
"1658.4"           ,    0.00000,  7.72607E+0003,  7.96743E+0003
"1657.1"           ,    0.00000,  7.84024E+0003,  7.96743E+0003
"1657.2"           ,    0.00000,  7.83442E+0003,  7.96743E+0003
"1657.3"           ,    0.00000,  7.83804E+0003,  7.96743E+0003
"1657.4"           ,    0.00000,  7.72607E+0003,  7.96743E+0003
"1651.1"           ,    0.00000,  7.84022E+0003,  7.96743E+0003
"1651.2"           ,    0.00000,  7.83441E+0003,  7.96743E+0003
"1651.3"           ,    0.00000,  7.83802E+0003,  7.96743E+0003
"1452.1"           ,    0.00000,  7.84087E+0003,  7.96743E+0003
"1452.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1452.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1452.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1425.1"           ,    0.00000,  7.84091E+0003,  7.96743E+0003
"1425.2"           ,    0.00000,  7.83460E+0003,  7.96743E+0003
"1425.3"           ,    0.00000,  7.83848E+0003,  7.96743E+0003
"1746.1"           ,    0.00000,  7.83861E+0003,  7.96743E+0003
"1746.2"           ,    0.00000,  7.83171E+0003,  7.96743E+0003
"1746.3"           ,    0.00000,  7.83676E+0003,  7.96743E+0003
"1745.1"           ,    0.00000,  7.83862E+0003,  7.96743E+0003
"1745.2"           ,    0.00000,  7.83172E+0003,  7.96743E+0003
"1745.3"           ,    0.00000,  7.83677E+0003,  7.96743E+0003
"1743.1"           ,    0.00000,  7.83851E+0003,  7.96743E+0003
"1743.2"           ,    0.00000,  7.83159E+0003,  7.96743E+0003
"1743.3"           ,    0.00000,  7.83669E+0003,  7.96743E+0003
"477.1"            ,    0.00000,  7.84541E+0003,  7.96743E+0003
"477.2"            ,    0.00000,  7.84023E+0003,  7.96743E+0003
"477.3"            ,    0.00000,  7.83465E+0003,  7.96743E+0003
"463.1"            ,    0.00000,  7.84644E+0003,  7.96743E+0003
"463.2"            ,    0.00000,  7.84126E+0003,  7.96743E+0003
"463.3"            ,    0.00000,  7.83568E+0003,  7.96743E+0003
"461.1"            ,    0.00000,  7.84648E+0003,  7.96743E+0003
"461.2"            ,    0.00000,  7.84130E+0003,  7.96743E+0003
"461.3"            ,    0.00000,  7.83572E+0003,  7.96743E+0003
"715.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"715.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"715.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"445.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"445.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"445.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"444.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"444.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"444.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"1678.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1678.2"           ,    0.00000,  7.83444E+0003,  7.96743E+0003
"1678.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1678.4"           ,    0.00000,  7.69458E+0003,  7.96743E+0003
"1679.4"           ,    0.00000,  7.69458E+0003,  7.96743E+0003
"1646.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1646.2"           ,    0.00000,  7.83444E+0003,  7.96743E+0003
"1646.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1639.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1639.2"           ,    0.00000,  7.83443E+0003,  7.96743E+0003
"1639.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1638.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1638.2"           ,    0.00000,  7.83443E+0003,  7.96743E+0003
"1638.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1638.4"           ,    0.00000,  1.04536E+0000,  7.96743E+0003
"1640.4"           ,    0.00000,  1.04536E+0000,  7.96743E+0003
"1662.1"           ,    0.00000,  7.84017E+0003,  7.96743E+0003
"1662.2"           ,    0.00000,  7.83440E+0003,  7.96743E+0003
"1662.3"           ,    0.00000,  7.83800E+0003,  7.96743E+0003
"1451.1"           ,    0.00000,  7.84087E+0003,  7.96743E+0003
"1451.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1451.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1451.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1426.1"           ,    0.00000,  7.84091E+0003,  7.96743E+0003
"1426.2"           ,    0.00000,  7.83459E+0003,  7.96743E+0003
"1426.3"           ,    0.00000,  7.83848E+0003,  7.96743E+0003
"1749.1"           ,    0.00000,  7.83861E+0003,  7.96743E+0003
"1749.2"           ,    0.00000,  7.83170E+0003,  7.96743E+0003
"1749.3"           ,    0.00000,  7.83676E+0003,  7.96743E+0003
"1744.1"           ,    0.00000,  7.83862E+0003,  7.96743E+0003
"1744.2"           ,    0.00000,  7.83172E+0003,  7.96743E+0003
"1744.3"           ,    0.00000,  7.83677E+0003,  7.96743E+0003
"476.1"            ,    0.00000,  7.84540E+0003,  7.96743E+0003
"476.2"            ,    0.00000,  7.84023E+0003,  7.96743E+0003
"476.3"            ,    0.00000,  7.83465E+0003,  7.96743E+0003
"478.1"            ,    0.00000,  7.84541E+0003,  7.96743E+0003
"478.2"            ,    0.00000,  7.84023E+0003,  7.96743E+0003
"478.3"            ,    0.00000,  7.83465E+0003,  7.96743E+0003
"473.1"            ,    0.00000,  7.84528E+0003,  7.96743E+0003
"473.2"            ,    0.00000,  7.84010E+0003,  7.96743E+0003
"473.3"            ,    0.00000,  7.83452E+0003,  7.96743E+0003
"714.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"714.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"714.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"442.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"442.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"442.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"443.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"443.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"443.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"1637.1"           ,    0.00000,  7.84035E+0003,  7.96743E+0003
"1637.2"           ,    0.00000,  7.83443E+0003,  7.96743E+0003
"1637.3"           ,    0.00000,  7.83809E+0003,  7.96743E+0003
"1637.4"           ,    0.00000,  7.56164E+0003,  7.96743E+0003
"1639.4"           ,    0.00000,  7.56164E+0003,  7.96743E+0003
"1661.1"           ,    0.00000,  7.84015E+0003,  7.96743E+0003
"1661.2"           ,    0.00000,  7.83440E+0003,  7.96743E+0003
"1661.3"           ,    0.00000,  7.83799E+0003,  7.96743E+0003
"1660.1"           ,    0.00000,  7.84015E+0003,  7.96743E+0003
"1660.2"           ,    0.00000,  7.83439E+0003,  7.96743E+0003
"1660.3"           ,    0.00000,  7.83798E+0003,  7.96743E+0003
"1450.1"           ,    0.00000,  7.84087E+0003,  7.96743E+0003
"1450.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1450.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1450.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1414.1"           ,    0.00000,  7.84091E+0003,  7.96743E+0003
"1414.2"           ,    0.00000,  7.83459E+0003,  7.96743E+0003
"1414.3"           ,    0.00000,  7.83848E+0003,  7.96743E+0003
"1422.1"           ,    0.00000,  7.84091E+0003,  7.96743E+0003
"1422.2"           ,    0.00000,  7.83459E+0003,  7.96743E+0003
"1422.3"           ,    0.00000,  7.83847E+0003,  7.96743E+0003
"1743.4"           ,    0.00000,  1.22643E-0001,  7.96743E+0003
"1765.1"           ,    0.00000,  7.83830E+0003,  7.96743E+0003
"1765.2"           ,    0.00000,  7.83143E+0003,  7.96743E+0003
"1765.3"           ,    0.00000,  7.83668E+0003,  7.96743E+0003
"1765.4"           ,    0.00000,  5.68513E-0002,  7.96743E+0003
"479.1"            ,    0.00000,  7.84541E+0003,  7.96743E+0003
"479.2"            ,    0.00000,  7.84023E+0003,  7.96743E+0003
"479.3"            ,    0.00000,  7.83465E+0003,  7.96743E+0003
"472.1"            ,    0.00000,  7.84469E+0003,  7.96743E+0003
"472.2"            ,    0.00000,  7.83951E+0003,  7.96743E+0003
"472.3"            ,    0.00000,  7.83393E+0003,  7.96743E+0003
"713.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"713.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"713.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"1666.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1666.2"           ,    0.00000,  7.83441E+0003,  7.96743E+0003
"1666.3"           ,    0.00000,  7.83797E+0003,  7.96743E+0003
"1654.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1654.2"           ,    0.00000,  7.83435E+0003,  7.96743E+0003
"1654.3"           ,    0.00000,  7.83794E+0003,  7.96743E+0003
"1441.1"           ,    0.00000,  7.84087E+0003,  7.96743E+0003
"1441.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1441.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1441.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1439.1"           ,    0.00000,  7.84088E+0003,  7.96743E+0003
"1439.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1439.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1439.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1421.1"           ,    0.00000,  7.84090E+0003,  7.96743E+0003
"1421.2"           ,    0.00000,  7.83459E+0003,  7.96743E+0003
"1421.3"           ,    0.00000,  7.83847E+0003,  7.96743E+0003
"1421.4"           ,    0.00000,  1.08933E+0000,  7.96743E+0003
"1422.4"           ,    0.00000,  1.08930E+0000,  7.96743E+0003
"1749.4"           ,    0.00000,  9.37991E-0003,  7.96743E+0003
"1750.1"           ,    0.00000,  7.83859E+0003,  7.96743E+0003
"1750.2"           ,    0.00000,  7.83168E+0003,  7.96743E+0003
"1750.3"           ,    0.00000,  7.83675E+0003,  7.96743E+0003
"1750.4"           ,    0.00000,  4.28302E-0003,  7.96743E+0003
"1766.1"           ,    0.00000,  7.83815E+0003,  7.96743E+0003
"1766.2"           ,    0.00000,  7.83131E+0003,  7.96743E+0003
"1766.3"           ,    0.00000,  7.83667E+0003,  7.96743E+0003
"1766.4"           ,    0.00000,  1.53220E-0002,  7.96743E+0003
"480.1"            ,    0.00000,  7.84541E+0003,  7.96743E+0003
"480.2"            ,    0.00000,  7.84023E+0003,  7.96743E+0003
"480.3"            ,    0.00000,  7.83465E+0003,  7.96743E+0003
"471.1"            ,    0.00000,  7.84428E+0003,  7.96743E+0003
"471.2"            ,    0.00000,  7.83910E+0003,  7.96743E+0003
"471.3"            ,    0.00000,  7.83352E+0003,  7.96743E+0003
"712.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"712.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"712.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"1669.1"           ,    0.00000,  7.84008E+0003,  7.96743E+0003
"1669.2"           ,    0.00000,  7.83440E+0003,  7.96743E+0003
"1669.3"           ,    0.00000,  7.83796E+0003,  7.96743E+0003
"1665.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1665.2"           ,    0.00000,  7.83441E+0003,  7.96743E+0003
"1665.3"           ,    0.00000,  7.83797E+0003,  7.96743E+0003
"1133.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1133.2"           ,    0.00000,  7.83435E+0003,  7.96743E+0003
"1133.3"           ,    0.00000,  7.83794E+0003,  7.96743E+0003
"1440.1"           ,    0.00000,  7.84087E+0003,  7.96743E+0003
"1440.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1440.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1440.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1752.1"           ,    0.00000,  7.83857E+0003,  7.96743E+0003
"1752.2"           ,    0.00000,  7.83167E+0003,  7.96743E+0003
"1752.3"           ,    0.00000,  7.83675E+0003,  7.96743E+0003
"1752.4"           ,    0.00000,  1.31870E-0003,  7.96743E+0003
"1754.1"           ,    0.00000,  7.83859E+0003,  7.96743E+0003
"1754.2"           ,    0.00000,  7.83168E+0003,  7.96743E+0003
"1754.3"           ,    0.00000,  7.83675E+0003,  7.96743E+0003
"1754.4"           ,    0.00000,  4.28303E-0003,  7.96743E+0003
"1772.1"           ,    0.00000,  7.83815E+0003,  7.96743E+0003
"1772.2"           ,    0.00000,  7.83130E+0003,  7.96743E+0003
"1772.3"           ,    0.00000,  7.83667E+0003,  7.96743E+0003
"1772.4"           ,    0.00000,  1.60974E-0002,  7.96743E+0003
"1763.1"           ,    0.00000,  7.83814E+0003,  7.96743E+0003
"1763.2"           ,    0.00000,  7.83131E+0003,  7.96743E+0003
"1763.3"           ,    0.00000,  7.83667E+0003,  7.96743E+0003
"481.1"            ,    0.00000,  7.84541E+0003,  7.96743E+0003
"481.2"            ,    0.00000,  7.84023E+0003,  7.96743E+0003
"481.3"            ,    0.00000,  7.83465E+0003,  7.96743E+0003
"508.1"            ,    0.00000,  7.84426E+0003,  7.96743E+0003
"508.2"            ,    0.00000,  7.83908E+0003,  7.96743E+0003
"508.3"            ,    0.00000,  7.83350E+0003,  7.96743E+0003
"711.1"            ,    0.00000,  7.85349E+0003,  7.96743E+0003
"711.2"            ,    0.00000,  7.84831E+0003,  7.96743E+0003
"711.3"            ,    0.00000,  7.84272E+0003,  7.96743E+0003
"1671.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1671.2"           ,    0.00000,  7.83440E+0003,  7.96743E+0003
"1671.3"           ,    0.00000,  7.83797E+0003,  7.96743E+0003
"1132.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1132.2"           ,    0.00000,  7.83435E+0003,  7.96743E+0003
"1132.3"           ,    0.00000,  7.83794E+0003,  7.96743E+0003
"1131.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1131.2"           ,    0.00000,  7.83434E+0003,  7.96743E+0003
"1131.3"           ,    0.00000,  7.83794E+0003,  7.96743E+0003
"1436.1"           ,    0.00000,  7.84087E+0003,  7.96743E+0003
"1436.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1436.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1436.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1435.1"           ,    0.00000,  7.84087E+0003,  7.96743E+0003
"1435.2"           ,    0.00000,  7.83457E+0003,  7.96743E+0003
"1435.3"           ,    0.00000,  7.83845E+0003,  7.96743E+0003
"1435.4"           ,    0.00000,  7.60926E+0003,  7.96743E+0003
"1755.1"           ,    0.00000,  7.83856E+0003,  7.96743E+0003
"1755.2"           ,    0.00000,  7.83166E+0003,  7.96743E+0003
"1755.3"           ,    0.00000,  7.83673E+0003,  7.96743E+0003
"1755.4"           ,    0.00000,  1.32637E-0003,  7.96743E+0003
"1751.1"           ,    0.00000,  7.83857E+0003,  7.96743E+0003
"1751.2"           ,    0.00000,  7.83166E+0003,  7.96743E+0003
"1751.3"           ,    0.00000,  7.83675E+0003,  7.96743E+0003
"1753.1"           ,    0.00000,  7.83859E+0003,  7.96743E+0003
"1753.2"           ,    0.00000,  7.83168E+0003,  7.96743E+0003
"1753.3"           ,    0.00000,  7.83675E+0003,  7.96743E+0003
"1753.4"           ,    0.00000,  4.28303E-0003,  7.96743E+0003
"1773.1"           ,    0.00000,  7.83801E+0003,  7.96743E+0003
"1773.2"           ,    0.00000,  7.83116E+0003,  7.96743E+0003
"1773.3"           ,    0.00000,  7.83663E+0003,  7.96743E+0003
"1773.4"           ,    0.00000,  2.95742E-0002,  7.96743E+0003
"507.1"            ,    0.00000,  7.84385E+0003,  7.96743E+0003
"507.2"            ,    0.00000,  7.83867E+0003,  7.96743E+0003
"507.3"            ,    0.00000,  7.83309E+0003,  7.96743E+0003
"440.1"            ,    0.00000,  7.84426E+0003,  7.96743E+0003
"440.2"            ,    0.00000,  7.83908E+0003,  7.96743E+0003
"440.3"            ,    0.00000,  7.83350E+0003,  7.96743E+0003
"437.1"            ,    0.00000,  7.84426E+0003,  7.96743E+0003
"437.2"            ,    0.00000,  7.83908E+0003,  7.96743E+0003
"437.3"            ,    0.00000,  7.83350E+0003,  7.96743E+0003
"1669.4"           ,    0.00000,  1.57038E-0001,  7.96743E+0003
"1667.1"           ,    0.00000,  7.83991E+0003,  7.96743E+0003
"1667.2"           ,    0.00000,  7.83446E+0003,  7.96743E+0003
"1667.3"           ,    0.00000,  7.83786E+0003,  7.96743E+0003
"1667.4"           ,    0.00000,  9.17222E-0002,  7.96743E+0003
"1670.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1670.2"           ,    0.00000,  7.83440E+0003,  7.96743E+0003
"1670.3"           ,    0.00000,  7.83797E+0003,  7.96743E+0003
"1670.4"           ,    0.00000,  7.63717E+0003,  7.96743E+0003
"1671.4"           ,    0.00000,  7.63717E+0003,  7.96743E+0003
"1681.1"           ,    0.00000,  7.84011E+0003,  7.96743E+0003
"1681.2"           ,    0.00000,  7.83440E+0003,  7.96743E+0003
"1681.3"           ,    0.00000,  7.83797E+0003,  7.96743E+0003
"1758.1"           ,    0.00000,  7.83852E+0003,  7.96743E+0003
"1758.2"           ,    0.00000,  7.83162E+0003,  7.96743E+0003
"1758.3"           ,    0.00000,  7.83670E+0003,  7.96743E+0003
"1758.4"           ,    0.00000,  1.43220E-0003,  7.96743E+0003
"1760.1"           ,    0.00000,  7.83856E+0003,  7.96743E+0003
"1760.2"           ,    0.00000,  7.83166E+0003,  7.96743E+0003
"1760.3"           ,    0.00000,  7.83673E+0003,  7.96743E+0003
"1760.4"           ,    0.00000,  1.32637E-0003,  7.96743E+0003
"1774.1"           ,    0.00000,  7.83791E+0003,  7.96743E+0003
"1774.2"           ,    0.00000,  7.83106E+0003,  7.96743E+0003
"1774.3"           ,    0.00000,  7.83661E+0003,  7.96743E+0003
"1774.4"           ,    0.00000,  3.88475E-0002,  7.96743E+0003
"514.1"            ,    0.00000,  7.84340E+0003,  7.96743E+0003
"514.2"            ,    0.00000,  7.83823E+0003,  7.96743E+0003
"514.3"            ,    0.00000,  7.83265E+0003,  7.96743E+0003
"490.1"            ,    0.00000,  7.84375E+0003,  7.96743E+0003
"490.2"            ,    0.00000,  7.83858E+0003,  7.96743E+0003
"490.3"            ,    0.00000,  7.83300E+0003,  7.96743E+0003
"441.1"            ,    0.00000,  7.84426E+0003,  7.96743E+0003
"441.2"            ,    0.00000,  7.83908E+0003,  7.96743E+0003
"441.3"            ,    0.00000,  7.83350E+0003,  7.96743E+0003
"438.1"            ,    0.00000,  7.84426E+0003,  7.96743E+0003
"438.2"            ,    0.00000,  7.83908E+0003,  7.96743E+0003
